image_name,manual_size,manual_bbox_x,manual_bbox_y,manual_bbox_width,manual_bbox_height,manual_bbox_x_mm,manual_bbox_y_mm,manual_bbox_width_mm,manual_bbox_height_mm,shai_matched,shai_iou,shai_length,shai_bbox_x,shai_bbox_y,shai_bbox_width,shai_bbox_height,keypoints_available,start_carapace_x,start_carapace_y,eyes_x,eyes_y,rostrum_x,rostrum_y,tail_x,tail_y,keypoints_score,keypoints_inside_bbox,keypoints_valid_total,calculated_total_length_mm,calculated_carapace_length_mm,pond,height,keypoint_pixel_length,estimated_length_mm,pixel_error,mm_error
undistorted_GX010191_100_1250.jpg,big,0.6727325,0.1923629999999999,0.194207,0.185348,3573.5550399999997,574.7806439999999,1031.6275839999998,553.819824,True,0.6129162494401258,1016.921,3612,656,949,369,True,0.787944,0.26995,0.821034,0.306675,0.84668,0.345609,0.704783,0.202187,1.0,4,4,164.66392728325908,39.328626884566994,Circle,660,387.3674524451882,87.55565705952883,61.90781265750357,46.82766377306588
undistorted_GX010191_100_1250.jpg,small,0.49891185,0.3125179999999999,0.0844743,0.300722,2650.2197472,933.8037839999998,448.7274816,898.557336,True,0.2449781607121193,732.732,2776,1088,137,721,True,0.537236,0.473996,0.545478,0.409881,0.55203,0.354434,0.522648,0.596314,1.0,4,4,142.96076043130563,37.99890015109579,Circle,700,467.8234205176068,112.14945012408381,36.153543107492666,21.552284846740882
undistorted_GX010191_101_1265.jpg,big,0.6269055,0.157371,0.192085,0.11044,3330.122016,470.224548,1020.35552,329.99472,True,0.1445063125747327,993.161,3332,644,993,49,True,0.728523,0.208439,0.769462,0.209964,0.80286,0.211005,0.645741,0.197715,1.0,4,4,159.315497672449,41.47475427804955,Circle,660,302.74573309586117,68.42883008331108,69.51695313288971,57.0482275214681
undistorted_GX010191_105_1312.jpg,big,0.4547334999999999,0.1360105,0.119743,0.370385,2415.544352,406.399374,636.074816,1106.71038,True,0.509707640458371,992.677,2528,536,393,913,True,0.523473,0.313115,0.544764,0.252077,0.56329,0.201721,0.469561,0.462459,1.0,4,4,174.22967657401466,40.43131997078262,Circle,660,531.980100253143,120.24207745447752,46.40954708801121,30.986454306251677
undistorted_GX010191_105_1312.jpg,small,0.537309,0.692173,0.145762,0.116882,2854.1854080000003,2068.212924,774.287744,349.243416,True,0.3065104808098847,694.447,2920,2156,685,121,True,0.610453,0.738066,0.576995,0.725029,0.543796,0.711583,0.675244,0.770757,1.0,4,4,141.36395632455702,35.71750369166954,Circle,700,276.7741034415468,66.34995630448039,60.14467577201042,53.06444582510994
undistorted_GX010191_106_1320.jpg,big,0.4691733499999999,0.205103,0.0744753,0.368848,2492.2488351999996,612.847764,395.6127936,1102.117824,True,0.3431580563436011,964.697,2560,692,157,953,True,0.504086,0.394128,0.509859,0.327943,0.512976,0.273078,0.486744,0.537318,1.0,4,4,150.42062603261687,37.54206776162783,Circle,660,509.83464465553294,115.23659776460676,47.15080023514814,23.39042802572892
undistorted_GX010191_106_1320.jpg,small,0.562061,0.7079575,0.157578,0.101219,2985.668032,2115.37701,837.0543359999999,302.44237200000003,True,0.0836836892437414,732.535,3092,2220,733,29,True,0.637878,0.758575,0.628193,0.757995,0.620711,0.753738,0.65726,0.749765,1.0,4,4,38.2101435989179,10.112468746305249,Circle,700,70.58746580542459,16.921652761574386,90.36394632264334,55.71423928892641
undistorted_GX010191_10_370.jpg,small,0.5722181000000001,0.520516,0.0847878,0.288734,3039.622547200001,1555.301808,450.3927936,862.7371919999999,True,0.4117269660037729,696.161,3092,1716,245,653,True,0.613129,0.659153,0.626594,0.602526,0.640697,0.557746,0.584186,0.781487,1.0,4,4,141.9885567325557,35.58203089724541,Circle,700,443.0731388426215,106.21616342117639,36.35478878555082,25.193856557580794
undistorted_GX010191_10_370.jpg,big,0.757113,0.422017,0.174104,0.210528,4021.784256,1260.986796,924.840448,629.0576639999999,True,0.6171993740055675,939.191,4084,1360,837,429,True,0.858142,0.511855,0.88729,0.546879,0.911023,0.58709,0.792188,0.443877,1.0,4,4,144.6603256497641,35.450343777277546,Circle,660,357.3043167913335,80.76056475420552,61.95616048372125,44.172277788359025
undistorted_GX010191_110_1355.jpg,big,0.4939505,0.496852,0.168427,0.276492,2623.865056,1484.5937760000002,894.684224,826.158096,True,0.5690761685803443,928.31,2728,1592,729,577,True,0.576801,0.626903,0.545786,0.584036,0.518733,0.542244,0.643896,0.723382,1.0,4,4,162.3959904117271,39.544270159401584,Circle,660,422.7347834590422,95.54964283663283,54.461894899436366,41.16256035978281
undistorted_GX010191_110_1355.jpg,small,0.7793485,0.471722,0.102951,0.229386,4139.899232,1409.5053360000002,546.875712,685.4053680000001,True,0.4906720944732868,721.177,4252,1344,341,637,True,0.828509,0.591027,0.823271,0.600718,0.819948,0.613251,0.84468,0.578766,1.0,4,4,32.59514982881077,7.821599457593754,Circle,700,81.47877034807037,19.532581932756596,88.70197325371298,40.0751889917935
undistorted_GX010191_114_1383.jpg,small,0.846176,0.0187885,0.100134,0.301971,4494.886912,56.14003800000004,531.911808,902.289348,True,0.4203727342369112,814.607,4616,104,261,773,True,0.900443,0.174369,0.911019,0.22765,0.916785,0.278349,0.869377,0.0340125,1.0,4,4,149.47665339888115,32.678532287469416,Circle,700,477.87501608878443,114.55907919936612,41.33674077330732,23.35988490880703
undistorted_GX010191_117_1408.jpg,big,0.689068,0.181558,0.153602,0.295546,3660.329216,542.495304,815.933824,883.0914479999999,True,0.6661534600078569,978.897,3760,560,677,709,True,0.767872,0.32948,0.738665,0.37866,0.710576,0.436155,0.829031,0.223896,1.0,4,4,168.936412438593,40.42866929168613,Circle,660,466.70405719123374,105.48790333774461,52.32347660772953,37.55762785829929
undistorted_GX010191_118_1415.jpg,big,0.708987,0.0512999999999999,0.120522,0.328776,3766.138944,153.28439999999995,640.212864,982.382688,True,0.7567868394717457,1038.599,3820,172,533,893,True,0.768002,0.223965,0.747836,0.280971,0.729618,0.344128,0.819469,0.0856282,1.0,4,4,171.0577669656087,37.91334308478069,Circle,660,525.4466802827418,118.76534554335944,49.408127652468195,30.570036280645873
undistorted_GX010191_14_460.jpg,big,0.5683941,0.1730445,0.0796438,0.398631,3019.3094592,517.0569660000001,423.0678656,1191.109428,True,0.412686436486933,965.401,3064,648,221,941,True,0.607487,0.359733,0.614204,0.28992,0.616937,0.233797,0.583761,0.517522,1.0,4,4,162.48565885432174,39.70394097783237,Circle,660,548.4634595999322,123.9677682657381,43.18801621295894,23.705409363614834
undistorted_GX010191_14_460.jpg,small,0.6685829999999999,0.7095227,0.154764,0.0811446,3551.5128959999997,2120.0538275999997,822.1063680000001,242.4600648,True,0.0194951241527878,792.01,3536,2224,793,5,True,0.754422,0.738214,0.728972,0.738645,0.707176,0.73599,0.8097,0.734618,1.0,4,4,106.99335930628354,26.559887146861456,Circle,700,196.86370521694434,47.19335399036337,75.1437854046105,55.891324193994365
undistorted_GX010191_15_479.jpg,big,0.5500237,0.3838315,0.0576606,0.379621,2921.7258944,1146.888522,306.2931072,1134.307548,True,0.0134271426377708,932.009,3064,1248,5,933,True,0.577932,0.580492,0.576604,0.507472,0.57657,0.448215,0.580231,0.732693,1.0,4,4,159.43807230643418,40.93570439710366,Circle,660,546.2429876501776,123.46588077024562,41.39080334522761,22.561858040437993
undistorted_GX010191_16_495.jpg,big,0.5485068,0.5478975,0.0957804,0.350511,2913.6681215999997,1637.1177300000002,508.7854848,1047.326868,True,0.4295593167336609,913.77,3032,1736,261,877,True,0.597929,0.731132,0.58671,0.661645,0.57394,0.601343,0.625039,0.865885,1.0,4,4,157.00099255338196,40.5584287797561,Circle,660,517.3093507134934,116.92608612017315,43.38735669659834,25.525256739751455
undistorted_GX010191_17_509.jpg,big,0.5805359999999999,0.6492475,0.150562,0.333275,3083.8072319999997,1939.95153,799.785344,995.8257,True,0.4413967134816638,876.511,3220,2060,477,737,True,0.653954,0.8189,0.631562,0.755651,0.613526,0.693494,0.707965,0.95479,1.0,4,4,174.88422199677888,42.07498036107224,Circle,660,533.4502387626391,120.57436903539102,39.13935606482531,31.054747158601977
undistorted_GX010191_17_509.jpg,small,0.827467,0.748856,0.130222,0.251144,4395.504704,2237.581728,691.739264,750.4182719999999,True,0.4783817646316528,705.238,4500,2340,473,525,True,0.885561,0.883168,0.865833,0.920663,0.846455,0.968027,0.940054,0.788712,1.0,4,4,142.32456477200512,29.872447941910774,Circle,700,388.3654675233708,93.10131070765739,44.9312902136058,34.58521313112761
undistorted_GX010191_28_230.jpg,small,0.433761,0.0388685,0.175088,0.186297,2304.138432,116.139078,930.067456,556.655436,True,0.4831213152135837,801.568,2348,240,725,345,True,0.512238,0.129768,0.545834,0.114006,0.57875,0.097762,0.4403,0.183285,1.0,4,4,152.68408476241234,36.22113439884511,Circle,700,312.4506443221162,74.90255172105525,61.02007012229578,50.94279024718973
undistorted_GX010191_28_230.jpg,big,0.6868163,0.1750285,0.0987574,0.404485,3648.3681856,522.9851580000001,524.5993088,1208.60118,True,0.2880441193186033,1023.945,3828,660,181,1009,True,0.734692,0.422041,0.742172,0.498408,0.749121,0.579306,0.718783,0.22452,1.0,4,4,201.14995525862355,43.454504102339534,Circle,660,683.675038704395,154.52928957017147,33.231273290616684,23.177069877301598
undistorted_GX010191_32_305.jpg,small,0.4638745,0.3987345,0.170681,0.177395,2464.101344,1191.418686,906.657472,530.05626,True,0.4271031397808782,789.795,2516,1328,741,277,True,0.545391,0.486664,0.579686,0.471219,0.613423,0.455759,0.472558,0.536592,1.0,4,4,154.2304013017139,36.88298314315062,Circle,700,311.82669173925706,74.75297404708218,60.51802154492532,51.53162190063531
undistorted_GX010191_32_305.jpg,big,0.70778465,0.5219815,0.0814787,0.378557,3759.7520608,1559.680722,432.8148544,1131.128316,True,0.3296960279361446,947.738,3908,1728,173,933,True,0.745442,0.762936,0.751373,0.831975,0.759686,0.907155,0.729756,0.569706,0.75,3,4,191.48982438551707,39.146699120655946,Circle,660,650.4455399583322,147.01851245633537,31.36863352969574,23.223851226501615
undistorted_GX010191_34_1128.jpg,big,0.63336,0.4370865,0.126528,0.322669,3364.40832,1306.014462,672.1167360000001,964.134972,True,0.6657430711339486,950.486,3404,1416,561,769,True,0.696648,0.610994,0.674643,0.666494,0.650797,0.731309,0.74583,0.481874,1.0,4,4,169.7001816886987,38.25951662430825,Circle,660,512.4964844108978,115.83824647643581,46.08058567817961,31.73946820579619
undistorted_GX010191_34_1128.jpg,small,0.5648630000000001,0.0832989999999999,0.160068,0.159086,3000.5522560000004,248.89741199999995,850.281216,475.348968,True,0.5634440887525412,797.847,3060,292,737,309,True,0.643595,0.151031,0.672845,0.175345,0.704744,0.200278,0.585306,0.110198,1.0,4,4,135.05423573298046,33.59678164375741,Circle,700,287.2299609168265,68.85649748006114,63.99936818502464,49.015669811201434
undistorted_GX010191_34_350.jpg,small,0.5105759999999999,0.501272,0.138956,0.278176,2712.1797119999997,1497.800736,738.134272,831.1898879999999,True,0.4248155904873611,721.92,2796,1692,489,533,True,0.588132,0.648881,0.609527,0.601142,0.625988,0.558262,0.530508,0.75075,1.0,4,4,149.25087831491473,35.46827938959569,Circle,700,412.5456803669159,98.89793707426067,42.854377165487044,33.73711552598767
undistorted_GX010191_34_350.jpg,big,0.7441915,0.5277780000000001,0.149279,0.289956,3953.145248,1577.000664,792.970048,866.388528,True,0.6482211595861651,952.68,4072,1652,601,741,True,0.832652,0.678369,0.857488,0.731262,0.876787,0.786798,0.765942,0.546369,1.0,4,4,175.36478272821506,38.873111683565305,Circle,660,508.3205640916983,114.89437407552086,46.64309483859236,34.48264110497764
undistorted_GX010191_35_1167.jpg,big,0.7431648,0.3638619999999999,0.0774984,0.38525,3947.6914176,1087.219656,411.6715008,1151.127,True,0.1574492002425863,970.979,4092,1204,77,969,True,0.787907,0.567766,0.786119,0.646785,0.782424,0.733637,0.790733,0.376201,1.0,4,4,200.4505566078768,44.31190294421681,Circle,660,686.462520883881,155.1593369121101,29.302021888848166,22.594708870959035
undistorted_GX010191_35_1167.jpg,small,0.5325925,0.163945,0.155717,0.127616,2829.1313600000003,489.86766,827.1687039999999,381.316608,True,0.3015885534294614,770.049,2844,644,761,125,True,0.614228,0.228891,0.64759,0.228624,0.681728,0.227901,0.539053,0.24377,1.0,4,4,149.17215547761506,34.815746836611524,Circle,700,275.625217223516,66.07453837550041,64.20679499310876,55.70584995306606
undistorted_GX010191_35_367.jpg,big,0.7560185,0.4428655,0.172915,0.222081,4015.970272,1323.282114,918.52448,663.578028,True,0.6257999596840783,926.102,4092,1392,793,481,True,0.858333,0.544002,0.890199,0.58628,0.91491,0.636099,0.777299,0.457351,1.0,4,4,171.63386974160875,40.03627184384948,Circle,660,433.11912566738494,97.89678867824455,53.23202782551113,42.96184731741693
undistorted_GX010191_35_367.jpg,small,0.5523135,0.5196135000000001,0.105671,0.288271,2933.889312,1552.605138,561.324352,861.353748,True,0.345880875171258,706.473,3064,1704,253,661,True,0.60938,0.662201,0.627526,0.610456,0.640408,0.563308,0.564452,0.775964,1.0,4,4,146.12926764887436,35.368171071325285,Circle,700,433.5625640272702,103.93623110242778,38.62998812024377,28.87377540810634
undistorted_GX010191_36_1195.jpg,small,0.5287085,0.1531969999999999,0.142225,0.22299,2808.499552,457.75263599999994,755.4992,666.29412,True,0.5815294242285899,769.259,2872,548,589,497,True,0.600414,0.260135,0.629851,0.234661,0.656091,0.211365,0.537106,0.340562,1.0,4,4,144.84660623686395,34.057925518225304,Circle,700,337.2281738131285,80.84237043465409,56.16194626086553,44.18759780781151
undistorted_GX010191_36_1195.jpg,big,0.7985475000000001,0.233199,0.118709,0.32693,4241.88432,696.798612,630.5822079999999,976.86684,True,0.6250003562436621,982.088,4312,720,437,881,True,0.86344,0.415207,0.878265,0.477717,0.889737,0.547563,0.82725,0.260405,1.0,4,4,172.89735498328247,38.10787054303052,Circle,660,564.2459666130466,127.53504724815436,42.54629253050169,26.236553901888332
undistorted_GX010191_37_1242.jpg,big,0.6990045,0.1745689999999999,0.184237,0.216284,3713.111904,521.6121719999999,978.666944,646.2565920000001,True,0.6334039920396253,982.356,3780,608,869,461,True,0.8051,0.269656,0.839859,0.314869,0.868836,0.365449,0.721993,0.180358,1.0,4,4,181.31969643231488,43.37348726360005,Circle,660,453.6304037759728,102.5328994836103,53.82219849260627,43.45186899103101
undistorted_GX010191_37_1242.jpg,small,0.50535665,0.2675794999999999,0.0880547,0.302991,2684.4545248,799.5275459999999,467.7465664,905.337108,True,0.3574883681422849,718.51,2764,948,221,685,True,0.55113,0.416157,0.563905,0.361035,0.571365,0.315323,0.523524,0.540426,1.0,4,4,139.2092030473477,34.500945071847816,Circle,700,441.850872280791,105.92315431388826,38.50456190160318,23.91081049586802
undistorted_GX010191_38_1266.jpg,small,0.4950262499999999,0.379672,0.0701815,0.310598,2629.5794399999995,1134.459936,372.804128,928.066824,True,0.1586793067409861,716.045,2768,1296,77,713,True,0.527009,0.544086,0.52152,0.476292,0.51708,0.417005,0.540177,0.670353,1.0,4,4,148.22703220053194,39.55348102050221,Circle,700,488.44543589138306,117.09308394656443,31.785650916997803,21.004231004131093
undistorted_GX010191_38_1266.jpg,big,0.621817,0.155332,0.192638,0.1072,3303.091904,464.132016,1023.293056,320.3136,True,0.1252110128569157,1000.8,3308,648,1001,41,True,0.726925,0.203478,0.763409,0.204307,0.791826,0.205764,0.647471,0.196895,1.0,4,4,146.29750604042198,36.95652748732285,Circle,660,277.6842120929283,62.764239719634475,72.2537757700911,57.09821621819532
undistorted_GX010191_41_1322.jpg,big,0.4772422,0.2143705,0.0607896,0.403665,2535.1105664,640.539054,322.9143552,1206.15102,True,0.2862791518544784,959.041,2628,764,117,953,True,0.498824,0.406326,0.502553,0.330001,0.5078,0.266061,0.491257,0.56623,1.0,4,4,169.01932976895307,42.93187961420623,Circle,660,577.199070048648,130.46280350414645,39.81497453720457,22.81190341809592
undistorted_GX010191_41_1322.jpg,small,0.5943555,0.70967,0.145463,0.10256,3157.216416,2120.49396,772.699456,306.44928,True,0.2056013502735137,750.733,3160,2240,749,65,True,0.666156,0.756879,0.645607,0.760803,0.628487,0.76138,0.714822,0.750866,1.0,4,4,90.3003745333648,21.563525556515017,Circle,700,166.9878696144554,40.03133860620506,77.75668984652928,55.6686903979407
undistorted_GX010191_42_1339.jpg,small,0.6908245,0.6072995,0.126921,0.200057,3669.659744,1814.610906,674.2043520000001,597.7703160000001,True,0.6177097970596773,726.823,3728,1880,597,417,True,0.75452,0.707168,0.732511,0.742208,0.709391,0.780394,0.811498,0.628033,1.0,4,4,138.1674797183921,30.605494363840332,Circle,700,352.1497420724998,84.41945871601023,51.549449856086035,38.90063067802142
undistorted_GX010191_42_1339.jpg,big,0.4664035,0.3634925,0.111193,0.354455,2477.535392,1086.11559,590.657216,1059.11154,True,0.4858674323489734,944.847,2600,1208,345,881,True,0.523248,0.551202,0.509111,0.48225,0.49559,0.419441,0.55877,0.694013,1.0,4,4,166.62316172793976,41.20242382110157,Circle,660,540.9546610584455,122.27057407485412,42.746850965453085,26.618500809331653
undistorted_GX010191_42_457.jpg,big,0.5800795,0.1409495,0.076845,0.399823,3081.3823039999997,421.1571060000001,408.20064,1194.671124,True,0.4786990091930062,1011.905,3124,504,237,985,True,0.615786,0.318852,0.623856,0.250483,0.630949,0.193195,0.589729,0.476017,1.0,4,4,163.87472253178862,39.16995540946736,Circle,660,548.7552536882519,124.03372172405692,45.77008180725939,24.31186469286213
undistorted_GX010191_42_457.jpg,small,0.6552520000000001,0.68386755,0.17289,0.0925349,3480.698624,2043.3962394,918.39168,276.4942812,True,0.1120505441908291,768.843,3604,2132,769,37,True,0.750862,0.717846,0.732733,0.723061,0.712318,0.729299,0.804557,0.713115,1.0,4,4,96.70971012353016,19.15682097191834,Circle,700,179.80423250639228,43.10375436797075,76.61366072053822,55.42975538556257
undistorted_GX010191_46_1396.jpg,big,0.6745265,0.333076,0.175385,0.231154,3583.084768,995.231088,931.64512,690.688152,True,0.5920544887533216,953.889,3636,1108,841,453,True,0.77143,0.450639,0.733365,0.48023,0.697618,0.514131,0.837821,0.383012,1.0,4,4,159.88605217524986,41.96882712911109,Circle,660,368.5653592935289,83.30586888141406,61.36181890203903,47.89672535656635
undistorted_GX010191_47_507.jpg,big,0.5758759999999999,0.63341,0.132894,0.322692,3059.0533119999996,1892.62908,705.9329280000001,964.203696,True,0.5001960306642745,872.624,3184,2032,457,745,True,0.640012,0.796923,0.620254,0.731873,0.606634,0.670016,0.687349,0.936732,1.0,4,4,170.34332746913452,41.58059939376631,Circle,660,535.03043931324,120.9315376529926,38.68717347755277,29.0071765946307
undistorted_GX010191_47_507.jpg,small,0.81645,0.764203,0.12759,0.234962,4336.9824,2283.438564,677.7580800000001,702.066456,True,0.5139238309510039,699.314,4420,2396,517,473,True,0.874951,0.891612,0.853496,0.928382,0.829601,0.978978,0.93656,0.796785,1.0,4,4,153.36561020477134,30.85246691464215,Circle,700,405.63614633160097,97.24154192880845,41.99513432712615,36.59494993762091
undistorted_GX010191_5_190.jpg,big,0.6636559,0.0,0.0658582,0.366186,3525.3401408,0.0,349.8387584,1094.163768,True,0.1102170997876639,1028.778,3660,36,41,1029,True,0.688565,0.182681,0.691703,0.252225,0.698817,0.327562,0.68102,0.0221911,1.0,4,4,172.04831079608886,39.09538633662689,Circle,660,587.3070038246999,132.74747346722668,42.912173100056584,22.842907987304454
undistorted_GX010191_88_1016.jpg,big,0.5634976,4.999999999866223e-07,0.0940128,0.360111,2993.2992512,0.00149399999996,499.39599359999994,1076.011668,True,0.4956212298726472,1038.129,3104,12,265,1005,True,0.612575,0.192562,0.604738,0.263738,0.595551,0.344893,0.638023,0.0139262,1.0,4,4,190.36724797495236,40.66270607113865,Circle,660,640.6671854775108,144.80833644354695,38.286360801257764,23.932116483293306
undistorted_GX010191_8_309.jpg,small,0.4510805,0.3966185,0.183221,0.192063,2396.1396160000004,1185.096078,973.269952,573.8842440000001,True,0.3897649723743188,789.582,2456,1376,733,297,True,0.542065,0.490582,0.573905,0.468185,0.604073,0.451273,0.46663,0.552363,1.0,4,4,154.8482805645037,35.65405099695417,Circle,700,327.5824211842779,78.53003247568306,58.51191881473008,49.28582210315824
undistorted_GX010191_8_309.jpg,big,0.7016588,0.5610109999999999,0.0755824,0.349582,3727.2115456,1676.3008679999998,401.4937088,1044.551016,True,0.3372997684555138,913.42,3860,1736,157,901,True,0.735622,0.772862,0.742128,0.838431,0.746667,0.907747,0.725576,0.589268,1.0,4,4,179.7200805582247,37.3250685061428,Circle,660,612.8190772167433,138.51390101474334,32.90938700523929,22.92797744998318
undistorted_GX010191_90_1036.jpg,big,0.532626,0.1220945,0.138428,0.323173,2829.3093120000003,364.8183660000001,735.329536,965.640924,True,0.6892967370833738,1008.801,2896,432,605,809,True,0.607047,0.271107,0.583598,0.329628,0.558311,0.394605,0.655713,0.14592,1.0,4,4,170.72947985190058,40.48786196175562,Circle,660,512.7923506793228,115.90512035902502,49.16813616567363,32.11182950972087
undistorted_GX010191_94_1132.jpg,big,0.6459475,0.4632345,0.117495,0.315251,3431.27312,1384.144686,624.1334400000001,941.969988,True,0.7275558925415175,970.979,3480,1424,521,821,True,0.701918,0.630919,0.684596,0.683065,0.666955,0.742094,0.747857,0.50367,1.0,4,4,156.7199847177234,34.080830049292786,Circle,660,483.40985595830807,109.26387155222031,50.21418012559407,30.280830648993994
undistorted_GX010191_94_1132.jpg,small,0.5615955,0.1018969999999999,0.165743,0.158924,2983.1952960000003,304.468236,880.426816,474.864912,True,0.5073647884238308,822.289,3052,368,777,273,True,0.647087,0.172416,0.675421,0.193571,0.706061,0.215663,0.593894,0.132556,1.0,4,4,126.50403285213596,31.991135001267743,Circle,700,268.0323392868913,64.25432791124105,67.40411956296492,49.20768416423165
undistorted_GX010192_26_1578.jpg,small,0.3792915,0.391184,0.138615,0.499442,2014.796448,1168.857792,736.3228799999999,1492.332696,True,0.4195310889364912,1325.811,2128,1296,361,1277,True,0.436475,0.648277,0.452375,0.549908,0.469154,0.460938,0.401422,0.864023,1.0,4,4,139.47866929401036,33.9308591726318,Circle,700,784.7731748492895,188.13055561455567,40.80806579148238,34.88123780274306
undistorted_GX010192_26_1578.jpg,big,0.601578,0.0397925,0.216112,0.603887,3195.5823359999995,118.89999000000005,1147.986944,1804.414356,True,0.5479525070484755,1717.882,3392,204,729,1557,True,0.71478,0.326606,0.747231,0.440783,0.778096,0.552707,0.643302,0.0592316,1.0,4,4,172.87321761112688,40.32095490640565,Circle,660,982.1834884427918,222.00037752474063,42.825904896681386,28.418028305647567
undistorted_GX010193_11_1065.jpg,big,0.375092,0.3691705,0.238758,0.588777,1992.488704,1103.081454,1268.282496,1759.265676,True,0.6301345017659604,1740.667,2152,1256,973,1445,True,0.508529,0.67528,0.550494,0.794102,0.584366,0.910871,0.412727,0.412767,1.0,4,4,184.33203722110065,44.28133082375528,Square,370,1011.545838628896,128.17532886736012,41.88745816236557,30.46497461880827
undistorted_GX010193_18_1289.jpg,small,0.3609185,0.167939,0.161269,0.475776,1917.199072,501.801732,856.660928,1421.618688,True,0.5343281792046677,1352.0,2068,552,521,1249,True,0.447013,0.405884,0.470968,0.495083,0.492176,0.58613,0.386656,0.189075,1.0,4,4,145.84446822092195,32.829190085181196,Square,390,788.8072803428734,105.3543970320961,41.65626624682889,27.76250047927248
undistorted_GX010193_19_1334.jpg,small,0.1736515,0.220277,0.240425,0.350014,922.436768,658.1876760000001,1277.1376,1045.841832,True,0.6110315347207432,1303.202,1032,752,1045,781,True,0.290776,0.374319,0.335545,0.435819,0.376311,0.505333,0.202218,0.249601,1.0,4,4,134.26149778780658,33.6538425224041,Square,390,593.9824299109085,79.33326974837478,54.421307678248766,40.911377382548686
undistorted_GX010193_27_1553.jpg,small,0.5563600000000001,0.1560055,0.232886,0.394261,2955.384320000001,466.1444340000001,1237.090432,1178.051868,True,0.6776631993121298,1418.737,3036,568,1101,897,True,0.681358,0.336208,0.64055,0.40322,0.601022,0.482101,0.768123,0.203396,1.0,4,4,136.07884584850763,32.99705772640187,Square,390,623.923848820933,83.33229487676844,56.02258566450773,38.76175657049611
undistorted_GX010193_28_1584.jpg,small,0.4673104999999999,0.0104559999999999,0.150037,0.48457,2482.353376,31.24252799999998,796.996544,1447.89516,True,0.6023748822988823,1371.948,2612,108,553,1257,True,0.54121,0.251825,0.523138,0.341904,0.50129,0.439105,0.590756,0.0367832,1.0,4,4,143.56458858191354,31.725098878629684,Square,390,791.3265405173739,105.690873562252,42.320952359901845,26.380958837946288
undistorted_GX010193_7_360.jpg,small,0.332294,0.6994184999999999,0.246926,0.160525,1765.1457280000002,2089.862478,1311.670912,479.6487,True,0.4886683877154916,1295.191,1816,2188,1273,245,True,0.458569,0.771933,0.511814,0.785897,0.557445,0.798602,0.345225,0.73776,1.0,4,4,128.60432544844545,32.201561064717175,Square,390,423.8770279157029,56.61371263257676,67.27301008764708,55.978375972064875
undistorted_GX010194_19_285.jpg,small,0.26334,0.3155754999999999,0.198206,0.402165,1398.86208,942.9395939999998,1052.870272,1201.66902,True,0.6012773041470852,1279.162,1584,1032,717,1061,True,0.363171,0.507819,0.333532,0.433518,0.304398,0.364548,0.43356,0.69174,1.0,4,4,133.08470627833574,30.32924044222292,Square,390,675.3855575083992,90.20560528365606,47.20093643272711,32.21940536503238
undistorted_GX010194_26_373.jpg,small,0.1887465,0.463563,0.234099,0.316774,1002.621408,1385.126244,1243.533888,946.520712,True,0.5484046127463077,1217.065,1072,1548,1053,613,True,0.298582,0.611724,0.346143,0.568612,0.391913,0.52812,0.209103,0.719002,1.0,4,4,126.35536523872146,31.84427485538072,Square,390,507.45942890646296,67.77711550463033,58.304656784439366,46.35992276498908
undistorted_GX010194_60_836.jpg,small,0.4741705,4.999999999866223e-07,0.151865,0.455185,2518.793696,0.00149399999996,806.70688,1360.09278,True,0.6447534160474347,1378.84,2608,52,561,1261,True,0.548392,0.223626,0.569903,0.130279,0.585833,0.0504174,0.492794,0.415226,1.0,4,4,133.0028873413966,33.480675844808964,Square,390,722.8527680096718,96.54540394649726,47.57529749574484,27.411046574740105
undistorted_GX010194_65_928.jpg,small,0.320833,0.116734,0.1455,0.436972,1704.264896,348.801192,772.896,1305.672336,True,0.6592139009307232,1282.629,1808,440,581,1145,True,0.396135,0.326611,0.419188,0.236008,0.435154,0.159392,0.338519,0.534613,1.0,4,4,137.03568894817263,33.01877719991482,Square,390,743.9327896954821,99.36088629494454,41.999378643747946,27.49269401453284
undistorted_GX010194_7_885.jpg,small,0.3236495,0.0315905,0.179353,0.463793,1719.2261440000002,94.39241400000006,952.723136,1385.813484,True,0.5712360526098167,1317.27,1836,252,661,1141,True,0.421854,0.237474,0.447846,0.137903,0.470546,0.0513671,0.35096,0.465738,1.0,4,4,154.74201582107264,36.453132288177805,Square,390,828.0611965705087,110.59721461044465,37.13808129157206,28.527999313174508
